date,lowbound_10th_hosp,median_hosp,upbound_90th_hosp,lowbound_10th_icu,median_icu,upbound_90th_icu,lowbound_10th_deaths,median_deaths,upbound_90th_deaths,lowbound_10th_rt,median_rt,upbound_90th_rt,county
2020-07-25,65.59,85.32,111.29,30.54,40.56,53.11,41.63,46.68,51.66,,,,Kings
2020-07-26,65.43,87.42,117.48,30.64,41.58,55.45,42.58,47.83,53.02,,,,Kings
2020-07-27,65.11,89.62,123.6,30.72,42.64,57.96,43.59,49.02,54.47,,,,Kings
2020-07-28,64.76,91.84,130.14,30.78,43.69,60.8,44.6,50.23,55.99,,,,Kings
2020-07-29,64.42,94.04,136.95,30.71,44.76,63.6,45.61,51.53,57.58,,,,Kings
2020-07-30,64.1,96.23,143.99,30.71,45.82,66.77,46.57,52.81,59.22,,,,Kings
2020-07-31,63.63,98.46,151.53,30.69,46.95,70.08,47.51,54.2,60.9,,,,Kings
2020-08-01,63.14,100.91,159.25,30.7,48.01,73.39,48.55,55.51,62.69,,,,Kings
2020-08-02,62.64,103.26,166.8,30.59,49.09,77.19,49.51,56.95,64.58,,,,Kings
2020-08-03,61.98,105.6,175.32,30.46,50.12,80.98,50.46,58.33,66.58,,,,Kings
2020-08-04,61.36,108.11,184.32,30.29,51.28,85.08,51.52,59.73,68.74,,,,Kings
2020-08-05,60.8,110.49,193.53,30.07,52.48,89.45,52.51,61.25,71.09,,,,Kings
2020-08-06,60.04,112.96,203.03,29.94,53.69,93.98,53.42,62.77,73.52,,,,Kings
2020-08-07,59.42,115.6,214.01,29.57,55.07,98.81,54.43,64.32,76.02,,,,Kings
2020-08-08,58.52,117.9,225.06,29.47,56.34,103.89,55.47,65.84,78.66,,,,Kings
2020-08-09,58,120.47,237.58,29.22,57.62,109.16,56.52,67.41,81.5,,,,Kings
2020-08-10,57.24,122.92,250.29,28.91,58.91,114.21,57.46,69.11,84.46,,,,Kings
2020-08-11,56.39,125.41,262.32,28.46,60.18,120,58.41,70.79,87.44,,,,Kings
2020-08-12,55.79,127.74,274.26,27.99,61.41,125.73,59.37,72.5,90.71,,,,Kings
2020-08-13,54.92,130.09,287,27.68,62.72,131.57,60.3,74.13,94.03,,,,Kings
2020-08-14,54.31,132.25,299.43,27.46,63.9,137.27,61.22,75.93,97.66,,,,Kings
2020-08-15,53.52,134.56,312.47,27.05,65.15,143.77,62.11,77.74,101.62,,,,Kings
2020-03-15,0.02,0.16,0.72,0.01,0.06,0.28,0,0.01,0.04,0.75,1.55,3.14,Lake
2020-03-16,0.02,0.18,0.81,0.01,0.07,0.32,0,0.01,0.05,0.73,1.49,3.06,Lake
2020-03-17,0.02,0.2,0.89,0.01,0.08,0.35,0,0.01,0.05,0.72,1.42,2.92,Lake
2020-03-18,0.03,0.22,0.98,0.01,0.09,0.39,0,0.01,0.06,0.72,1.34,2.75,Lake
2020-03-19,0.03,0.24,1.06,0.01,0.1,0.42,0,0.02,0.07,0.7,1.28,2.51,Lake
2020-03-20,0.03,0.26,1.13,0.01,0.11,0.46,0,0.02,0.08,0.68,1.2,2.3,Lake
2020-03-21,0.03,0.28,1.2,0.01,0.12,0.49,0,0.02,0.1,0.64,1.14,2.08,Lake
2020-03-22,0.04,0.31,1.28,0.01,0.13,0.52,0,0.02,0.11,0.62,1.08,1.88,Lake
2020-03-23,0.04,0.33,1.36,0.02,0.14,0.56,0,0.03,0.12,0.59,1.05,1.71,Lake
2020-03-24,0.04,0.35,1.44,0.02,0.15,0.59,0,0.03,0.13,0.57,1.04,1.6,Lake
2020-03-25,0.04,0.37,1.52,0.02,0.16,0.63,0,0.03,0.15,0.56,1.03,1.56,Lake
2020-03-26,0.05,0.39,1.59,0.02,0.16,0.66,0,0.04,0.16,0.56,1.02,1.55,Lake
2020-03-27,0.05,0.41,1.64,0.02,0.17,0.69,0.01,0.04,0.18,0.55,1.02,1.54,Lake
2020-03-28,0.05,0.43,1.69,0.02,0.18,0.7,0.01,0.05,0.2,0.55,1.01,1.53,Lake
2020-03-29,0.06,0.44,1.71,0.02,0.19,0.72,0.01,0.05,0.21,0.55,1.01,1.53,Lake
2020-03-30,0.06,0.46,1.73,0.03,0.19,0.74,0.01,0.06,0.23,0.55,1.01,1.53,Lake
2020-03-31,0.06,0.47,1.75,0.03,0.2,0.75,0.01,0.06,0.25,0.55,1.01,1.52,Lake
2020-04-01,0.07,0.49,1.76,0.03,0.21,0.76,0.01,0.07,0.27,0.55,1.01,1.51,Lake
2020-04-02,0.07,0.5,1.77,0.03,0.22,0.77,0.01,0.07,0.29,0.55,1,1.5,Lake
2020-04-03,0.07,0.51,1.76,0.03,0.22,0.77,0.01,0.08,0.31,0.55,1,1.49,Lake
2020-04-04,0.08,0.53,1.75,0.03,0.23,0.77,0.01,0.08,0.33,0.55,1,1.49,Lake
2020-04-05,0.08,0.53,1.74,0.03,0.23,0.77,0.01,0.09,0.35,0.55,1,1.48,Lake
2020-04-06,0.09,0.54,1.72,0.04,0.24,0.78,0.01,0.09,0.36,0.55,1,1.49,Lake
2020-04-07,0.09,0.54,1.68,0.04,0.24,0.78,0.01,0.1,0.38,0.55,1,1.48,Lake
2020-04-08,0.09,0.55,1.69,0.04,0.25,0.77,0.01,0.1,0.4,0.55,1,1.48,Lake
2020-04-09,0.09,0.55,1.67,0.04,0.25,0.77,0.01,0.11,0.42,0.55,1,1.48,Lake
2020-04-10,0.1,0.56,1.67,0.04,0.25,0.76,0.02,0.12,0.44,0.55,1,1.48,Lake
2020-04-11,0.1,0.56,1.65,0.04,0.25,0.76,0.02,0.12,0.45,0.55,1,1.48,Lake
2020-04-12,0.1,0.57,1.65,0.05,0.26,0.75,0.02,0.13,0.47,0.55,0.99,1.48,Lake
2020-04-13,0.11,0.57,1.63,0.05,0.26,0.75,0.02,0.13,0.49,0.55,0.99,1.48,Lake
2020-04-14,0.11,0.58,1.62,0.05,0.26,0.74,0.02,0.14,0.5,0.55,0.99,1.47,Lake
2020-04-15,0.11,0.58,1.61,0.05,0.26,0.73,0.02,0.15,0.52,0.55,0.99,1.46,Lake
2020-04-16,0.12,0.58,1.59,0.05,0.26,0.73,0.02,0.16,0.54,0.55,0.99,1.47,Lake
2020-04-17,0.12,0.59,1.58,0.05,0.27,0.73,0.02,0.16,0.56,0.55,0.99,1.48,Lake
2020-04-18,0.13,0.59,1.57,0.05,0.27,0.72,0.03,0.17,0.57,0.55,0.99,1.48,Lake
2020-04-19,0.13,0.59,1.55,0.06,0.27,0.71,0.03,0.18,0.59,0.55,0.99,1.49,Lake
2020-04-20,0.14,0.59,1.52,0.06,0.27,0.71,0.03,0.18,0.61,0.55,0.99,1.49,Lake
2020-04-21,0.14,0.58,1.51,0.06,0.27,0.7,0.03,0.19,0.62,0.55,0.99,1.49,Lake
2020-04-22,0.14,0.59,1.49,0.06,0.27,0.7,0.03,0.2,0.63,0.55,0.99,1.5,Lake
2020-04-23,0.15,0.59,1.49,0.07,0.27,0.69,0.03,0.21,0.65,0.55,0.99,1.5,Lake
2020-04-24,0.15,0.59,1.47,0.07,0.27,0.69,0.04,0.21,0.67,0.55,0.99,1.5,Lake
2020-04-25,0.15,0.59,1.45,0.07,0.28,0.69,0.04,0.22,0.68,0.55,0.99,1.5,Lake
2020-04-26,0.15,0.59,1.44,0.07,0.28,0.68,0.04,0.23,0.7,0.55,0.99,1.5,Lake
2020-04-27,0.16,0.59,1.42,0.07,0.28,0.68,0.04,0.24,0.71,0.55,0.99,1.5,Lake
2020-04-28,0.16,0.58,1.42,0.07,0.28,0.67,0.04,0.24,0.73,0.55,0.99,1.49,Lake
2020-04-29,0.16,0.58,1.41,0.08,0.28,0.67,0.05,0.25,0.74,0.55,0.99,1.49,Lake
2020-04-30,0.16,0.58,1.39,0.08,0.28,0.67,0.05,0.26,0.75,0.55,0.99,1.49,Lake
2020-05-01,0.16,0.59,1.39,0.08,0.28,0.66,0.05,0.26,0.76,0.55,0.98,1.48,Lake
2020-05-02,0.16,0.59,1.37,0.08,0.28,0.66,0.05,0.27,0.77,0.55,0.98,1.48,Lake
2020-05-03,0.16,0.59,1.37,0.08,0.28,0.65,0.06,0.28,0.78,0.55,0.98,1.48,Lake
2020-05-04,0.17,0.59,1.37,0.08,0.28,0.64,0.06,0.29,0.8,0.54,0.98,1.48,Lake
2020-05-05,0.17,0.59,1.37,0.08,0.28,0.64,0.06,0.29,0.81,0.54,0.98,1.47,Lake
2020-05-06,0.16,0.6,1.37,0.08,0.28,0.64,0.07,0.3,0.82,0.54,0.98,1.47,Lake
2020-05-07,0.16,0.6,1.37,0.08,0.28,0.64,0.07,0.31,0.84,0.54,0.98,1.47,Lake
2020-05-08,0.17,0.6,1.39,0.08,0.29,0.64,0.07,0.32,0.85,0.54,0.98,1.47,Lake
2020-05-09,0.17,0.6,1.4,0.08,0.29,0.65,0.08,0.33,0.86,0.54,0.98,1.47,Lake
2020-05-10,0.17,0.61,1.41,0.08,0.29,0.65,0.08,0.33,0.88,0.54,0.98,1.46,Lake
2020-05-11,0.16,0.61,1.42,0.08,0.29,0.66,0.08,0.34,0.89,0.54,0.98,1.45,Lake
2020-05-12,0.16,0.61,1.45,0.08,0.29,0.66,0.09,0.35,0.91,0.53,0.97,1.43,Lake
2020-05-13,0.16,0.61,1.46,0.08,0.29,0.67,0.09,0.36,0.92,0.51,0.97,1.39,Lake
2020-05-14,0.16,0.61,1.47,0.08,0.29,0.68,0.1,0.37,0.93,0.5,0.96,1.38,Lake
2020-05-15,0.15,0.61,1.5,0.08,0.29,0.69,0.1,0.37,0.94,0.48,0.95,1.38,Lake
2020-05-16,0.15,0.61,1.53,0.08,0.29,0.7,0.1,0.38,0.95,0.46,0.94,1.39,Lake
2020-05-17,0.15,0.61,1.56,0.08,0.29,0.71,0.11,0.39,0.97,0.44,0.94,1.4,Lake
2020-05-18,0.14,0.62,1.57,0.08,0.29,0.72,0.11,0.4,0.98,0.44,0.93,1.41,Lake
2020-05-19,0.14,0.62,1.58,0.08,0.29,0.73,0.12,0.41,0.99,0.43,0.94,1.42,Lake
2020-05-20,0.14,0.62,1.61,0.07,0.29,0.74,0.12,0.42,1,0.43,0.94,1.42,Lake
2020-05-21,0.13,0.62,1.62,0.07,0.29,0.74,0.12,0.43,1.01,0.43,0.93,1.43,Lake
2020-05-22,0.13,0.62,1.63,0.07,0.29,0.75,0.13,0.44,1.02,0.43,0.93,1.43,Lake
2020-05-23,0.13,0.62,1.63,0.07,0.29,0.75,0.13,0.44,1.02,0.43,0.94,1.43,Lake
2020-05-24,0.12,0.62,1.64,0.07,0.3,0.76,0.14,0.45,1.04,0.43,0.94,1.45,Lake
2020-05-25,0.12,0.63,1.64,0.06,0.3,0.76,0.14,0.46,1.05,0.43,0.95,1.47,Lake
2020-05-26,0.11,0.63,1.65,0.06,0.3,0.76,0.14,0.47,1.06,0.44,0.98,1.52,Lake
2020-05-27,0.11,0.63,1.65,0.06,0.3,0.76,0.15,0.48,1.07,0.45,1.02,1.6,Lake
2020-05-28,0.1,0.64,1.64,0.06,0.3,0.76,0.15,0.49,1.08,0.46,1.06,1.68,Lake
2020-05-29,0.1,0.64,1.64,0.06,0.3,0.76,0.16,0.5,1.09,0.47,1.11,1.75,Lake
2020-05-30,0.1,0.64,1.64,0.06,0.3,0.76,0.16,0.51,1.11,0.49,1.15,1.84,Lake
2020-05-31,0.09,0.64,1.64,0.05,0.3,0.76,0.17,0.52,1.12,0.51,1.19,1.9,Lake
2020-06-01,0.09,0.65,1.65,0.05,0.31,0.76,0.17,0.53,1.13,0.51,1.22,1.95,Lake
2020-06-02,0.09,0.66,1.65,0.05,0.31,0.77,0.18,0.54,1.13,0.51,1.25,1.99,Lake
2020-06-03,0.08,0.66,1.67,0.05,0.31,0.77,0.18,0.55,1.14,0.52,1.27,2.01,Lake
2020-06-04,0.08,0.67,1.68,0.05,0.32,0.78,0.18,0.56,1.15,0.52,1.28,2.02,Lake
2020-06-05,0.08,0.69,1.69,0.05,0.32,0.78,0.19,0.57,1.16,0.52,1.28,2.02,Lake
2020-06-06,0.07,0.7,1.7,0.04,0.32,0.79,0.2,0.58,1.17,0.52,1.28,2.02,Lake
2020-06-07,0.07,0.72,1.72,0.04,0.33,0.79,0.21,0.58,1.18,0.52,1.28,2,Lake
2020-06-08,0.07,0.73,1.74,0.04,0.34,0.8,0.21,0.6,1.19,0.5,1.28,1.96,Lake
2020-06-09,0.06,0.75,1.78,0.04,0.35,0.81,0.22,0.61,1.21,0.49,1.26,1.9,Lake
2020-06-10,0.06,0.77,1.83,0.04,0.36,0.83,0.23,0.62,1.22,0.48,1.24,1.81,Lake
2020-06-11,0.06,0.78,1.9,0.04,0.37,0.86,0.23,0.63,1.23,0.45,1.2,1.74,Lake
2020-06-12,0.06,0.81,1.96,0.03,0.38,0.87,0.24,0.64,1.25,0.43,1.16,1.69,Lake
2020-06-13,0.05,0.83,2.03,0.03,0.38,0.9,0.25,0.64,1.26,0.39,1.12,1.66,Lake
2020-06-14,0.05,0.86,2.09,0.03,0.4,0.92,0.26,0.66,1.27,0.36,1.08,1.64,Lake
2020-06-15,0.05,0.89,2.14,0.03,0.4,0.95,0.27,0.67,1.29,0.34,1.07,1.64,Lake
2020-06-16,0.05,0.92,2.2,0.03,0.41,0.97,0.28,0.68,1.3,0.33,1.06,1.63,Lake
2020-06-17,0.04,0.94,2.28,0.03,0.43,1,0.29,0.69,1.31,0.32,1.06,1.64,Lake
2020-06-18,0.04,0.95,2.32,0.03,0.44,1.02,0.3,0.71,1.32,0.31,1.06,1.65,Lake
2020-06-19,0.04,0.98,2.35,0.03,0.45,1.04,0.31,0.72,1.34,0.31,1.05,1.65,Lake
2020-06-20,0.04,1,2.39,0.02,0.46,1.06,0.32,0.73,1.35,0.31,1.05,1.65,Lake
2020-06-21,0.04,1.02,2.4,0.02,0.47,1.07,0.32,0.74,1.36,0.31,1.05,1.65,Lake
2020-06-22,0.04,1.04,2.43,0.02,0.48,1.08,0.33,0.76,1.37,0.31,1.05,1.65,Lake
2020-06-23,0.03,1.07,2.46,0.02,0.49,1.09,0.35,0.77,1.39,0.31,1.05,1.65,Lake
2020-06-24,0.03,1.09,2.49,0.02,0.5,1.1,0.36,0.78,1.41,0.31,1.05,1.65,Lake
2020-06-25,0.03,1.12,2.52,0.02,0.51,1.11,0.36,0.79,1.42,0.31,1.05,1.65,Lake
2020-06-26,0.03,1.14,2.55,0.02,0.53,1.13,0.37,0.8,1.43,0.31,1.05,1.65,Lake
2020-06-27,0.03,1.17,2.55,0.02,0.54,1.13,0.38,0.82,1.45,0.31,1.05,1.65,Lake
2020-06-28,0.03,1.2,2.56,0.02,0.55,1.14,0.39,0.83,1.47,0.31,1.05,1.65,Lake
2020-06-29,0.03,1.23,2.57,0.02,0.56,1.15,0.4,0.85,1.48,0.31,1.05,1.65,Lake
2020-06-30,0.02,1.26,2.58,0.02,0.58,1.16,0.41,0.86,1.5,0.31,1.05,1.65,Lake
2020-07-01,0.02,1.29,2.6,0.02,0.59,1.17,0.42,0.87,1.52,0.31,1.05,1.65,Lake
2020-07-02,0.02,1.32,2.62,0.02,0.6,1.18,0.42,0.89,1.54,0.31,1.05,1.66,Lake
2020-07-03,0.02,1.35,2.63,0.01,0.62,1.19,0.43,0.9,1.55,0.31,1.05,1.65,Lake
2020-07-04,0.02,1.38,2.65,0.01,0.63,1.2,0.44,0.92,1.57,0.3,1.04,1.65,Lake
2020-07-05,0.02,1.41,2.67,0.01,0.64,1.21,0.45,0.93,1.6,0.29,1.04,1.65,Lake
2020-07-06,0.02,1.44,2.71,0.01,0.65,1.21,0.46,0.95,1.62,0.28,1.03,1.65,Lake
2020-07-07,0.02,1.47,2.74,0.01,0.67,1.23,0.47,0.97,1.64,0.27,1.02,1.67,Lake
2020-07-08,0.02,1.49,2.78,0.01,0.69,1.25,0.48,0.98,1.66,0.27,1,1.69,Lake
2020-07-09,0.02,1.52,2.84,0.01,0.7,1.29,0.49,1,1.68,0.27,0.99,1.72,Lake
2020-07-10,0.01,1.54,2.89,0.01,0.72,1.31,0.5,1.02,1.7,0.26,0.98,1.74,Lake
2020-07-11,0.01,1.56,2.95,0.01,0.73,1.34,0.52,1.03,1.73,0.26,0.97,1.76,Lake
2020-07-12,0.01,1.6,3.04,0.01,0.74,1.38,0.52,1.05,1.75,0.26,0.96,1.76,Lake
2020-07-13,0.01,1.62,3.13,0.01,0.75,1.42,0.54,1.07,1.77,0.26,0.96,1.77,Lake
2020-07-14,0.01,1.65,3.24,0.01,0.76,1.46,0.54,1.09,1.8,0.26,0.96,1.77,Lake
2020-07-15,0.01,1.65,3.36,0.01,0.77,1.5,0.55,1.11,1.82,0.26,0.96,1.77,Lake
2020-07-16,0.01,1.67,3.5,0.01,0.78,1.56,0.57,1.13,1.85,0.26,0.96,1.77,Lake
2020-07-17,0.01,1.69,3.63,0.01,0.79,1.61,0.58,1.15,1.88,0.26,0.96,1.77,Lake
2020-07-18,0.01,1.68,3.82,0.01,0.79,1.69,0.59,1.17,1.91,0.26,0.96,1.77,Lake
2020-07-19,0.01,1.68,3.99,0.01,0.8,1.76,0.59,1.19,1.94,0.26,0.96,1.77,Lake
2020-07-20,0.01,1.69,4.23,0.01,0.8,1.85,0.6,1.21,1.97,0.26,0.95,1.77,Lake
2020-07-21,0.01,1.7,4.46,0.01,0.8,1.94,0.62,1.24,1.99,0.26,0.95,1.77,Lake
2020-07-22,0.01,1.69,4.73,0.01,0.8,2.05,0.63,1.26,2.02,,,,Lake
2020-07-23,0.01,1.68,4.98,0.01,0.8,2.17,0.64,1.29,2.06,,,,Lake
2020-07-24,0.01,1.68,5.24,0.01,0.8,2.28,0.65,1.31,2.1,,,,Lake
2020-07-25,0.01,1.67,5.54,0,0.8,2.42,0.66,1.34,2.13,,,,Lake
2020-07-26,0.01,1.67,5.87,0,0.8,2.53,0.66,1.36,2.17,,,,Lake
2020-07-27,0.01,1.66,6.19,0,0.79,2.69,0.66,1.39,2.22,,,,Lake
2020-07-28,0.01,1.65,6.6,0,0.79,2.83,0.67,1.41,2.26,,,,Lake
2020-07-29,0.01,1.64,7.04,0,0.79,3.01,0.67,1.44,2.32,,,,Lake
2020-07-30,0,1.63,7.44,0,0.78,3.19,0.67,1.46,2.37,,,,Lake
2020-07-31,0,1.61,7.94,0,0.78,3.4,0.68,1.49,2.44,,,,Lake
2020-08-01,0,1.6,8.39,0,0.77,3.6,0.69,1.51,2.52,,,,Lake
2020-08-02,0,1.57,8.94,0,0.77,3.79,0.69,1.54,2.61,,,,Lake
2020-08-03,0,1.55,9.58,0,0.76,4.05,0.69,1.56,2.69,,,,Lake
2020-08-04,0,1.54,10.28,0,0.75,4.36,0.7,1.59,2.79,,,,Lake
2020-08-05,0,1.52,11.04,0,0.75,4.65,0.71,1.61,2.87,,,,Lake
2020-08-06,0,1.52,11.68,0,0.75,4.94,0.71,1.63,2.98,,,,Lake
2020-08-07,0,1.51,12.35,0,0.74,5.29,0.71,1.66,3.09,,,,Lake
2020-08-08,0,1.49,13.22,0,0.74,5.63,0.72,1.69,3.19,,,,Lake
2020-08-09,0,1.48,14.18,0,0.74,6.03,0.72,1.71,3.31,,,,Lake
2020-08-10,0,1.46,15.15,0,0.73,6.39,0.72,1.73,3.42,,,,Lake
2020-08-11,0,1.45,16.27,0,0.72,6.81,0.73,1.76,3.55,,,,Lake
2020-08-12,0,1.46,17.46,0,0.72,7.28,0.73,1.78,3.71,,,,Lake
2020-08-13,0,1.47,18.73,0,0.71,7.84,0.73,1.81,3.84,,,,Lake
2020-08-14,0,1.45,20.09,0,0.71,8.39,0.74,1.83,3.98,,,,Lake
2020-08-15,0,1.44,21.23,0,0.7,9,0.74,1.85,4.17,,,,Lake
2020-03-15,13.01,22.26,35.65,4.09,6.95,11.02,0.96,1.87,3.41,3.33,3.85,4.37,Los Angeles
2020-03-16,17.01,28.21,43.91,5.36,8.83,13.54,1.26,2.38,4.2,3.33,3.85,4.37,Los Angeles
2020-03-17,22.38,35.73,53.94,7.02,11.17,16.67,1.65,3.02,5.17,3.33,3.85,4.37,Los Angeles
2020-03-18,29.08,45.3,66.45,9.19,14.16,20.52,2.16,3.82,6.37,3.33,3.85,4.37,Los Angeles
2020-03-19,37.95,57.18,81.56,12.03,17.97,25.32,2.82,4.84,7.83,3.32,3.84,4.36,Los Angeles
2020-03-20,49.83,72.4,101.01,15.65,22.68,31.27,3.7,6.13,9.69,3.32,3.84,4.35,Los Angeles
2020-03-21,65.3,91.94,124.74,20.55,28.71,38.59,4.84,7.79,11.93,3.29,3.82,4.34,Los Angeles
2020-03-22,85.37,116.75,153.93,26.89,36.34,47.72,6.35,9.88,14.73,3.25,3.79,4.3,Los Angeles
2020-03-23,111.27,147.95,190.46,35.17,46.15,58.95,8.34,12.52,18.1,3.12,3.71,4.24,Los Angeles
2020-03-24,144.78,187.54,235.63,45.97,58.56,73.05,10.85,15.86,22.34,2.81,3.54,4.13,Los Angeles
2020-03-25,188.49,236.84,291.79,59.66,74.05,90.78,14.22,20.11,27.54,2.19,3.27,3.95,Los Angeles
2020-03-26,243.31,298.42,363.02,77.28,93.5,112.55,18.58,25.48,33.98,1.57,2.79,3.68,Los Angeles
2020-03-27,313.38,375.39,449.19,99.21,117.18,138.57,24.33,32.29,41.99,1.25,2.11,3.21,Los Angeles
2020-03-28,398.78,466.99,545.53,126.32,146.33,168.61,31.71,40.87,51.66,1.09,1.56,2.53,Los Angeles
2020-03-29,501,574.42,652.86,158.23,180.09,201.93,41.28,51.62,63.69,1.02,1.27,1.85,Los Angeles
2020-03-30,616.05,689.22,764.66,194.87,215.77,235.71,53.05,64.72,77.73,0.98,1.15,1.44,Los Angeles
2020-03-31,734.85,804.78,878.91,232.01,251.21,270.77,67.62,80.37,94.31,0.96,1.09,1.26,Los Angeles
2020-04-01,846.23,916.07,987.55,266.63,285.39,305.02,85.41,98.59,113.18,0.95,1.07,1.19,Los Angeles
2020-04-02,948.35,1017.74,1090.42,298.21,316.2,336.71,105.67,119.36,134.17,0.96,1.06,1.15,Los Angeles
2020-04-03,1040.91,1109.91,1181.97,325.96,344.26,364.99,128.4,142.31,157.51,0.97,1.05,1.13,Los Angeles
2020-04-04,1124.82,1192.54,1262.4,350.73,369.26,389.67,153.08,167.27,182.57,0.98,1.05,1.12,Los Angeles
2020-04-05,1201.45,1267.27,1335.21,373.69,391.73,410.72,179.59,193.99,209.4,0.99,1.06,1.11,Los Angeles
2020-04-06,1271.9,1334.35,1400.3,394.46,412.1,430.25,207.98,222.23,237.95,1,1.06,1.11,Los Angeles
2020-04-07,1337.16,1395.55,1458.76,413.67,430.38,447.8,237.72,252.09,268.27,1,1.06,1.11,Los Angeles
2020-04-08,1395.33,1452.39,1512.27,430.93,447.17,463.86,268.76,283.36,299.37,1,1.06,1.11,Los Angeles
2020-04-09,1449.76,1505.36,1562.31,446.52,462.65,478.37,301.01,315.7,331.67,1,1.06,1.11,Los Angeles
2020-04-10,1502.24,1554.99,1609.36,461.11,476.91,492.3,334.21,349.35,365.28,1,1.06,1.11,Los Angeles
2020-04-11,1549.18,1601.54,1652.93,474.28,490.37,505.53,368.62,383.84,400.16,1,1.06,1.11,Los Angeles
2020-04-12,1594.28,1644.59,1694.62,486.86,502.75,517.94,404.04,419.47,435.93,1,1.06,1.11,Los Angeles
2020-04-13,1637.23,1685.72,1733.37,498.91,514.67,529.31,440.25,455.94,472.46,0.99,1.05,1.11,Los Angeles
2020-04-14,1678.49,1723.82,1770.27,510.27,525.65,539.89,477.24,493.11,509.64,0.98,1.05,1.1,Los Angeles
2020-04-15,1716.44,1759.76,1804.94,520.53,535.97,550.06,515.12,531.16,547.92,0.97,1.04,1.09,Los Angeles
2020-04-16,1752.79,1793.83,1837.95,531.06,545.69,559.79,553.72,570.18,586.71,0.94,1.03,1.08,Los Angeles
2020-04-17,1786.05,1826.37,1869.92,540.6,554.78,568.91,592.93,609.57,626.4,0.92,1,1.06,Los Angeles
2020-04-18,1817.43,1857.23,1898.94,549.59,563.29,577.62,632.9,649.8,666.81,0.91,0.97,1.04,Los Angeles
2020-04-19,1847.58,1885.1,1926.98,557.73,571.18,585.68,673.65,690.49,707.69,0.9,0.95,1.01,Los Angeles
2020-04-20,1873.11,1910.71,1952.02,565.14,578.13,592.61,714.8,731.88,749.08,0.89,0.93,0.98,Los Angeles
2020-04-21,1895.87,1932.64,1974.47,571.59,584.35,598.74,756.88,773.82,791.04,0.88,0.92,0.97,Los Angeles
2020-04-22,1914.63,1951.36,1993.55,576.68,589.41,603.93,799.05,816.11,833.2,0.87,0.92,0.96,Los Angeles
2020-04-23,1929.51,1966.02,2009.37,580.42,593.45,608.1,841.77,858.99,875.66,0.87,0.91,0.96,Los Angeles
2020-04-24,1940.55,1977.44,2019.89,583.19,596.27,610.75,885.08,901.97,918.67,0.87,0.91,0.95,Los Angeles
2020-04-25,1948.04,1985.49,2026.65,584.8,597.95,612.39,928.47,945.14,961.92,0.86,0.91,0.95,Los Angeles
2020-04-26,1953.01,1989.72,2030.6,585.51,598.74,613.18,971.73,988.49,1005.19,0.86,0.91,0.95,Los Angeles
2020-04-27,1955.01,1992.4,2031.64,585.6,598.69,613.01,1015.28,1031.81,1048.42,0.86,0.91,0.94,Los Angeles
2020-04-28,1954.79,1991.85,2030.19,584.71,597.67,612.17,1058.85,1075.22,1091.58,0.86,0.9,0.94,Los Angeles
2020-04-29,1952.63,1989.03,2027.35,583.23,596.11,610.64,1102.23,1118.59,1134.69,0.86,0.9,0.93,Los Angeles
2020-04-30,1947.44,1984.25,2021.95,580.86,593.91,608.56,1145.41,1161.94,1177.83,0.86,0.89,0.92,Los Angeles
2020-05-01,1939.81,1977.36,2014.9,578.15,591.43,606,1188.58,1204.93,1220.75,0.86,0.89,0.92,Los Angeles
2020-05-02,1931.68,1968.49,2006.6,574.81,588.01,603.2,1231.45,1247.8,1263.54,0.85,0.89,0.91,Los Angeles
2020-05-03,1920.72,1957.6,1996.65,571.03,584.23,599.87,1274.54,1290.44,1306.1,0.85,0.88,0.91,Los Angeles
2020-05-04,1908.05,1945.21,1983.86,566.38,579.99,595.54,1317.21,1332.83,1348.21,0.85,0.88,0.91,Los Angeles
2020-05-05,1894.01,1930.83,1969.31,561.45,575.39,590.98,1359.49,1374.87,1390.29,0.84,0.88,0.91,Los Angeles
2020-05-06,1878.91,1915.25,1953.55,556.16,570.32,585.86,1401.16,1416.52,1431.61,0.84,0.88,0.91,Los Angeles
2020-05-07,1862.56,1898.26,1936.68,550.87,564.97,580.22,1442.8,1457.82,1472.88,0.84,0.88,0.91,Los Angeles
2020-05-08,1844.96,1880.59,1918.08,544.92,559.1,574.28,1484.04,1498.65,1513.61,0.84,0.88,0.91,Los Angeles
2020-05-09,1826.54,1861.59,1899.15,538.91,553.12,568.38,1524.76,1539.18,1554.05,0.84,0.88,0.91,Los Angeles
2020-05-10,1806.74,1841.34,1878.35,532.7,546.91,562.09,1565.11,1579.2,1593.91,0.84,0.88,0.92,Los Angeles
2020-05-11,1786.18,1820.78,1857.75,526.29,540.47,555.51,1604.87,1618.92,1633.26,0.85,0.88,0.92,Los Angeles
2020-05-12,1765.31,1799.78,1836.44,519.57,533.95,548.71,1644.22,1658.07,1672.21,0.85,0.89,0.94,Los Angeles
2020-05-13,1743.91,1777.96,1814.48,512.8,527.23,542.11,1683.14,1696.73,1710.54,0.86,0.9,0.96,Los Angeles
2020-05-14,1721.54,1756.44,1792.36,505.96,520.45,535.56,1721.49,1734.84,1748.66,0.88,0.92,0.99,Los Angeles
2020-05-15,1698.89,1734.46,1771.81,499.02,513.58,528.63,1759.51,1772.54,1786.27,0.89,0.95,1,Los Angeles
